01/2016,"Knight|0|04/01/2016|Knight was released.
Ice Wizard|6|01/10/2018|A balance update, increased the ice wizard's slowdown duration to 2.5 seconds (from 2 seconds). this card won the vote for the 8th card of the balance update.
Royal Giant|6|01/10/2018|A balance update, decreased the royal giant's range to 5 tiles (from 6.5 tiles), but increased his damage by 60% and decreased the deployment time to 1 second (from 2 seconds).
Goblin Giant|1|01/10/2018|A balance update, increased the goblin giant's hitpoints by 6%.
Goblin Hut|8|01/10/2018|A balance update, increased the goblin hut's spawn speed to 4.75 seconds (from 5 seconds). this change made the goblin hut spawn 1 more spear goblin.
Bomb Tower|9|01/10/2018|A balance update, increased the bomb tower's damage by 5%.
Fireball|4|01/10/2018|A balance update, fixed a bug where troops that were spawned after their parent troops died would be immune to spell damage.
Arrows|6|01/10/2018|A balance update, fixed a bug where troops that were spawned after their parent troops died would be immune to spell damage.
Rocket|4|01/10/2018|A balance update, fixed a bug where troops that were spawned after their parent troops died would be immune to spell damage.
Lightning|7|01/10/2018|A balance update, fixed a bug where troops that were spawned after their parent troops died would be immune to spell damage.
Zap|9|01/10/2018|A balance update, fixed a bug where troops that were spawned after their parent troops died would be immune to spell damage.
Poison|9|01/10/2018|A balance update, fixed a bug where troops that were spawned after their parent troops died would be immune to spell damage.
The Log|8|01/10/2018|A balance update, fixed a bug where troops that were spawned after their parent troops died would be immune to spell damage.
Tornado|6|01/10/2018|A balance update, fixed a bug where troops that were spawned after their parent troops died would be immune to spell damage.
Clone|5|01/10/2018|A balance update, fixed a bug where troops that were spawned after their parent troops died could not be cloned.
Barbarian Barrel|5|01/10/2018|A balance update, made the barbarian barrel roll faster and deploy the barbarian quicker. it also fixed a bug where troops that were spawned after their parent troops died would be immune to spell damage.
Giant Snowball|1|01/10/2018|A balance update, increased the giant snowball's slow duration to 2.5 seconds (from 2 seconds) and damage by 10%. it also fixed a bug where troops that were spawned after their parent troops died would be immune to spell damage."
11/2018,"Giant|6|05/11/2018|A balance update, decreased the giant's hitpoints by 2%.
Dart Goblin|3|05/11/2018|A balance update, increased the dart goblin's damage by 4%. this change was voted for by the community.
Royal Ghost|3|05/11/2018|A balance update, decreased the royal ghost's hitpoints by 9%.
Cannon Cart|6|05/11/2018|A balance update, decreased the cannon cart's hit speed to 1.3 seconds (from 1.2 seconds).
Mega Knight|5|05/11/2018|A balance update, increased his hitspeed to 1.7 seconds (from 1.8 seconds).
Skeleton Barrel|4|05/11/2018|A balance update, increased the skeleton barrel's death damage by 62%.
Royal Hogs|4|05/11/2018|A balance update, decreased the royal hogs' damage by 6%, and reduced their mass by 50%.
Magic Archer|3|05/11/2018|A balance update, increased the magic archer's first attack speed to 0.9 seconds (from 0.4 seconds).
Electro Dragon|0|09/11/2018|Electro dragon was released.
Inferno Tower|9|05/11/2018|A balance update, increased the inferno tower's hitpoints by 3%.
Tombstone|8|05/11/2018|A balance update, decreased the tombstone's spawn speed to 3.1 seconds, and reduced the skeletons spawned upon death to 3 (from 4). the card's flavor text was likewise updated."
12/2018,"Archers|8|03/12/2018|A balance update, increased the archers’ damage by 2.5%, but also decreased their hitpoints by 1%.
Archers|9|05/12/2018|The december 2018 update, increased the archer's range to 5.5 tiles (from 5 tiles). this change was not mentioned in any change notes and was later said to be unintentional by supercell, and as such it got reverted in 7/12/2018, in a maintenance break.
Ice Wizard|7|03/12/2018|A balance update, decreased the ice wizard’s hitpoints by 11% but also increased his damage by 10%.
Sparky|4|05/12/2018|The december 2018 update, increased the sparky's range to 5 tiles (from 4.5 tiles). this change was not mentioned in any change notes and was later said to be unintentional by supercell, and as such it got reverted in 7/12/2018, in a maintenance break.
Bowler|3|05/12/2018|The december 2018 update, increased the bowler's range to 5.5 tiles (from 5 tiles). this change was not mentioned in any change notes and was later said to be unintentional by supercell, and as such it got reverted in 7/12/2018, in a maintenance break.
Royal Recruits|3|03/12/2018|A balance update, decreased the royal recruit's elixir cost to 7 (from 8), but also decreased their hit speed to 1.3 seconds (from 1.2 sec).
Ram Rider|0|25/12/2018|Ram rider was released.
Electro Dragon|1|03/12/2018|A balance update, decreased the electro dragon’s hitpoints by 5% and made its first attack slower.
Tesla|10|03/12/2018|A balance update, made the tesla’s first attack faster.
Elixir Collector|8|05/12/2018|The december 2018 update, changed the elixir collector such that, if used in a deck, will never appear as one of the cards in the player's opening hand. its description was also changed. previously, its description was ""you gotta spend elixir to make elixir!"".
Freeze|5|05/12/2018|The december 2018 update, set the freeze's duration to 5 seconds for every level and made the spell deal area damage.
Barbarian Barrel|6|03/12/2018|A balance update, decreased the barbarian barrel’s damage by 4%.
Giant Snowball|2|03/12/2018|A balance update, increased the giant snowball’s damage by 14%."
01/2019,"Balloon|8|28/01/2019|The january 2019 update, moved the arena to unlock the balloon from bone pit (arena 2) to builder’s workshop (arena 6).
Golem|7|07/01/2019| balance update, halved the amount of pushback caused by a golemite's death damage (from 1.8 tiles to 0.9 tiles).
Valkyrie|8|07/01/2019| balance update, increased the valkyrie's hit speed to 1.5 seconds (from 1.6 seconds).
Sparky|5|07/01/2019| balance update, reverted the sparky to her state on 5/12/2018. more specifically, the sparky's range was increased to 5 tiles (from 4.5 tiles).
Battle Ram|5|07/01/2019| balance update, decreased the ram's damage and charge damage by 11%.
Ram Rider|1|28/01/2019|The january 2019 update, changed the ram rider's card description. it used to read “her bola snares enemy troops while ram heads for the nearest building! rams and hogs don't mingle at parties…”
Mega Knight|6|28/01/2019|The january 2019 update, moved the arena to unlock the mega knight from hog mountain (arena 10) to royal arena (arena 7).
Goblin Giant|2|07/01/2019| balance update, increased the goblin giant's hitpoints by 3%, and increased the range of the spear goblins in the backpack to 5.5 tiles (from 5 tiles).
Magic Archer|4|07/01/2019| balance update, decreased the magic archer's first attack speed to 0.6 seconds (from 0.9 seconds).
Barbarian Hut|4|07/01/2019| balance update, decreased the barbarian hut's hitpoints by 7%.
Freeze|6|07/01/2019| balance update, reduced the freeze's crown tower damage by 65%, to be consistent with all other damaging spells.
Clone|6|28/01/2019|The january 2019 update, made the cloned troops spawn behind the original troops instead of to the right.
Barbarian Barrel|7|07/01/2019| balance update, decreased the barbarian barrel’s deploy time (the barbarian will not attack for 0.15 seconds after jumping out of the barrel, allowing other units to be placed close to it so that it retargets onto those)."
02/2019,"Knight|7|04/02/2019| balance update, increased the knight's hitpoints by 2.5%.
Musketeer|5|04/02/2019| balance update, increased the musketeer's damage by 3%.
Three Musketeers|3|04/02/2019| balance update, increased the three musketeers' elixir cost to 10 (from 9) but also increased the musketeer's damage by 3%.
Three Musketeers|4|13/02/2019|An optional update, made it so that mirroring three musketeers would no longer display the cost of 11 elixir.
Dart Goblin|4|04/02/2019| balance update, decreased the dart goblin's hit speed to 0.7 sec (from 0.65 sec).
Cannon Cart|7|04/02/2019| balance update, increased the cannon cart's hit speed to 1.2 seconds (from 1.3 seconds).
Wall Breakers|0|26/02/2019|Wall breakers was released.
Freeze|7|04/02/2019| balance update, decreased the freeze's duration to 4 seconds (from 5) and decreased its damage by 6%.
Mirror|10|13/02/2019|An optional update, made it so that mirroring three musketeers would no longer display the cost of 11 elixir."
03/2019,"Barbarians|4|04/03/2019| balance update, decreased the barbarians' hitpoints by 13%. it also increased the barbarians' count to 5 (from 4) and gave the barbarians a new 0.15 second deploy stagger from each other.
Battle Ram|6|04/03/2019| balance update, decreased the barbarians' hitpoints by 13%.
Goblin Gang|7|04/03/2019| balance update, gave the goblin gang a new 0.15 seconds deploy stagger from each other.
Bats|4|04/03/2019| balance update, gave the bats a new 0.15 seconds deploy stagger from each other.
Rascals|2|04/03/2019| balance update, gave the rascals a new 0.15 seconds deploy stagger from each other.
Rascals|3|11/03/2019|A maintenance break changed the deployment of the rascals by making the rascal boy spawn first instead of the rascal girls.
Wall Breakers|1|04/03/2019| balance update, increased the wall breakers' hit speed to 1.2 seconds (from 1.5 seconds).
Bomb Tower|10|04/03/2019| balance update, added death damage to the bomb tower (does 2x normal damage).
Barbarian Hut|5|04/03/2019| balance update, decreased the barbarians' hitpoints by 13%.
X-Bow|9|04/03/2019| balance update, increased the x-bow's hitpoints by 4%.
Barbarian Barrel|8|04/03/2019| balance update, decreased the barbarian's hitpoints by 13%."
04/2019,"Witch|14|01/04/2019| balance update, made the witch spawn 3 additional skeletons upon death.
Giant Skeleton|6|01/04/2019| balance update, made the giant skeleton’s first attack delay shorter (from 0.5 seconds to 0.3 seconds) and increased his mass from 15 to 18.
Bandit|6|01/04/2019| balance update, decreased her hitpoints by 4%.
Ram Rider|2|01/04/2019| balance update, reduced the ram rider's snare movement speed reduction from 100% to 85%.
Flying Machine|1|01/04/2019| balance update, reduced the flying machine's hit speed to 1.1 seconds (from 1 second).
Goblin Giant|3|15/04/2019|The april 2019 update, fixed a bug where the goblin giant's spear goblins would not despawn correctly if the goblin giant scored a touchdown, causing the spear goblins to remain intact and score a consecutive touchdown immediately upon the beginning of the next round.
Goblin Hut|9|01/04/2019| balance update, increased the goblin hut's spawn speed to 4.5 seconds (from 4.75 seconds).
Goblin Hut|10|15/04/2019|The april 2019 update, changed the goblin hut's card image and also added an extra star level. the card's description flavour text was also changed slightly. it used to read “building that spawns spear goblins. but don't look inside. you don't want to see how they are made.”
Clone|7|15/04/2019|The april 2019 update, reduced the clone's radius to 3 tiles (from 4 tiles).
Earthquake|0|15/04/2019|Earthquake was released."
05/2019,"Bomber|9|06/05/2019| balance update, increased the bomber's hitpoints by 28%.
Princess|5|06/05/2019| balance update, increased princess' projectile speed by 33%.
Dark Prince|12|06/05/2019| balance update, increased his range by 20% and increased his area splash radius by 25%. the area splash radius change affects both his normal attack and charging 360º attack.
Three Musketeers|5|06/05/2019| balance update, decreased the three musketeers' cost to 9 (from 10) but also increased their deploy time to 3 seconds (from 1 second) and added a 0.15 second deploy time between each musketeer.
Wall Breakers|2|06/05/2019| balance update, increased the wall breakers' damage by 10%, their range by 100%, and re-centered their splash radius to damage nearby troops when attacking. the damage increase was not stated in the balance update video but is mentioned in the official release notes and on the clash royale twitter page.
Goblin Cage|0|17/05/2019|Goblin cage was released.
Goblin Barrel|8|06/05/2019| balance update, decreased the deploy time of the goblins released from the goblin barrel to 1.1 seconds (from 1.2 seconds)."
06/2019,"Elite Barbarians|4|03/06/2019| balance update, increased the elite barbarians' damage by 18%, but increased their hit speed to 1.7 seconds (from 1.5 seconds).
Rascals|4|03/06/2019| balance update, decreased the rascal boy’s hit speed by 13% (1.3sec → 1.5sec).
Wall Breakers|3|03/06/2019| balance update, changed the sound and visual effects of the wall breakers.
Arrows|7|03/06/2019| balance update, increased the travel speed of the arrows by 37%.
Earthquake|1|03/06/2019| balance update, made it so that the earthquake would appear more often in clan wars.
Barbarian Barrel|9|03/06/2019| balance update, decreased the barbarian barrel's damage by 10.5%."
07/2019,"Knight|8|01/07/2019|He july 2019 update, increased the knight's range to 1.2 tiles (from 1 tile), now classified as melee: medium.
Minions|4|01/07/2019|He july 2019 update, decreased the minions' range to 1.6 tiles (from 2 tiles), now classified as melee: long.
Valkyrie|9|01/07/2019|He july 2019 update, increased the valkyrie's range to 1.2 tiles (from 1 tile), now classified as melee: medium, and increased its splash radius to 2.4 tiles (from 2 tiles).
Prince|10|01/07/2019|He july 2019 update, decreased the prince's range to 1.6 tiles (from 1.85 tiles), now classified as melee: long.
Mini P.E.K.K.A|6|01/07/2019|He july 2019 update, increased the mini p.e.k.k.a's range to 1.2 tiles (from 1.05 tiles), now classified as melee: medium.
Minion Horde|4|01/07/2019|He july 2019 update, decreased the minions' range to 1.6 tiles (from 2 tiles), now classified as melee: long.
Dark Prince|13|01/07/2019|He july 2019 update, decreased the dark prince's range to 1.2 tiles (from 1.25 tiles), now classified as melee: medium. this also slightly decreased the splash radius of both his normal attack and charging attack by 5%.
Miner|4|01/07/2019|He july 2019 update, decreased the miner's range to 1.2 tiles (from 1.3 tiles), now classified as melee: medium.
Mega Minion|5|01/07/2019|He july 2019 update, decreased the mega minion's range to 1.6 tiles (from 2 tiles), now classified as melee: long.
Elite Barbarians|5|01/07/2019|He july 2019 update, increased the elite barbarians' range to 1.2 tiles (from 1 tile), now classified as melee: medium.
Night Witch|4|01/07/2019|He july 2019 update, decreased the night witch's range to 1.6 tiles (from 1.65 tiles), now classified as melee: long.
Rascals|5|01/07/2019|He july 2019 update, decreased the rascal boy's range to 0.8 tiles (from 1 tile), now classified as melee: short.
Cannon Cart|8|01/07/2019|He july 2019 update, increased the cannon cart's hitspeed to 1 second (from 1.2 seconds), increased its range to 5.5 tiles (from 5 tiles), and decreased the damage by 17%. it also increased the base hitpoints and shield hitpoints by 1.5%.
Mega Knight|7|01/07/2019|He july 2019 update, increased the mega knight's range to 1.2 tiles (from 1 tile), now classified as melee: medium.
Goblin Giant|4|01/07/2019|He july 2019 update, decreased the goblin giant's range to 1.2 tiles (from 1.25 tiles), now classified as melee: medium.
Cannon|7|01/07/2019|He july 2019 update, increased the cannon's damage by 32% but decreased its hit speed to 1 second (from 0.8 seconds). there was also an unannounced change to cannon's first hit speed, an increase to 1 second (from 0.7 seconds).
Inferno Tower|10|01/07/2019|He july 2019 update, decreased the inferno tower's lifetime to 30 seconds (from 40 seconds).
Goblin Cage|1|01/07/2019|He july 2019 update, increased the goblin cage's lifetime to 20 sec (from 15 sec), and also increased the damage of the goblin brawler by 25%. his description was also updated; previously saying ""when the goblin cage is destroyed, a goblin brawler is unleashed into the arena! goblin brawler never skips leg day."" it also added the goblin cage as a trophy road reward.
Rage|7|01/07/2019|He july 2019 update, removed the rage from all draft selections.
Mirror|11|01/07/2019|He july 2019 update, removed the mirror from all draft selections.
Barbarian Barrel|10|01/07/2019|He july 2019 update, fixed a bug where the barbarian barrel's width was actually 3.9 tiles (decrease of 1.3 tiles to correctly match vision of barbarian barrel's width: 2.6 tiles).
Giant Snowball|3|01/07/2019|He july 2019 update, reduced the giant snowball's radius to 2.5 tiles (from 3 tiles)."
08/2019,"P.E.K.K.A|6|05/08/2019| balance update, decreased the p.e.k.k.a's hitpoints by 9.5% but increased her range to 1.6 tiles (from 0.7 tiles), now classified as melee: long.
Valkyrie|10|05/08/2019| balance update, fixed a bug where the valkyrie's range was actually 1.9 tiles (decreased by 0.7 tiles to correctly match melee: medium's 1.2 tiles).
Lumberjack|8|05/08/2019| balance update, decreased the lumberjack's hit speed to 0.8 seconds (from 0.7 seconds).
Fisherman|0|05/08/2019|Fisherman was released.
Magic Archer|5|05/08/2019| balance update, increased the magic archer's damage by 16% but decreased his hit speed to 1.1 seconds (from 1 second).
Barbarian Barrel|11|05/08/2019| balance update, decreased the barbarian barrel's damage by 15%."
09/2019,"P.E.K.K.A|7|02/09/2019| balance update, decreased the p.e.k.k.a's range to 1.2 tiles (from 1.6 tiles), now classified as melee: medium.
Dark Prince|14|02/09/2019| balance update, decreased the dark prince's splash radius to 1.1 tiles (from 1.2 tiles).
Executioner|4|02/09/2019| balance update, reworked the executioner by increasing his damage by 82% and decreasing his axe return time to 1 second (from 1.5 seconds). however, his range was decreased to be between 3-4.5 tiles (from 4.5-6.5 tiles), and his hitpoints were reduced by 5%.
Executioner|5|05/09/2019| maintenance break, increased the executioner's damage by 2% and increased his initiation range to 4 tiles from 3 tiles. his axe still only reaches 4.5 tiles far.
Royal Ghost|4|02/09/2019| balance update, increased the royal ghost's splash radius to 1 tile (from 0.8 tiles).
Fisherman|1|02/09/2019| balance update, decreased the fisherman's damage by 11% and his elixir cost (from 4 to 3 elixir).
Fisherman|2|05/09/2019| maintenance break, decreased the fisherman's hitpoints by 5%.
Goblin Cage|2|02/09/2019| balance update, decreased the goblin brawler's movement speed to fast (from very fast)."
10/2019,"Witch|15|07/10/2019|A balance update, increased the witch's damage by 220%, reduced her area damage radius by 45%, decreased her health by 12%, increased her attack speed to 1.4 seconds (from 1 second), and removed the 3 skeletons that spawned upon death. her skeleton summoning speed also changed to 7 sec (from 5 sec), and she now spawns skeletons in a plus shape around her. her sound effects also changed slightly.
Hunter|3|07/10/2019|A balance update, increased the hunter's damage by 2%.
Executioner|6|01/10/2019|A maintenance break, corrected the executioner's stats.
Night Witch|5|07/10/2019|A balance update, increased the night witch's number of bats summoned on death to 4 (from 2).
Wall Breakers|4|07/10/2019|A balance update, lowered the wall breaker's elixir cost to 2 (from 3), their damage was decreased by 10%, and their mass was increased by 100%. the deploy position of the wall breakers was also tweaked slightly, putting them a bit closer together.
Fisherman|3|07/10/2019|A balance update, decreased the fisherman's hitpoints by 5% and his damage by 6%.
Giant Snowball|4|07/10/2019|A balance update, reduced the push back of the giant snowball to 1.5 tiles (from 1.8 tiles)."
11/2019,"Witch|16|04/11/2019|A balance update, removed the witch's area damage, decreased her attack speed from 1.4 to 1.7 seconds and set the first skeleton spawn from 1 second to 3.5 seconds. her mass also increased by 100% so that she could no longer be pushed by skeletons.
Witch|17|26/11/2019| the end of november 2019 update, added area damage to the witch's attacks, decreased her damage by 49%, and increased her hit speed to 1.1 seconds (from 1.7 seconds).
Baby Dragon|6|04/11/2019|A balance update, decreased the baby dragon's hitpoints by 4%.
Executioner|7|04/11/2019|A balance update, increased his axe's maximum flying distance to 5 tiles (from 4.5 tiles), increased the axe's hover time by to 1.2 seconds (from 1 second), and decreased his axe's area damage radius to 0.8 tiles (from 1 tile).
Executioner|8|26/11/2019| the end of november 2019 update, reverted the executioner's stats to its state in 28/1/2019. more specifically, his hitpoints were increased by 5%, his hit speed was increased to 2.4 seconds (from 2.5 seconds), his sight range was increased to 4.5 tiles (from 4 tiles), his axe's range was increased to 6.5 tiles (from 5 tiles), his axe's radius was increased to 1 tile (from 0.8 tiles), and his damage was decreased by 45%.
Wall Breakers|5|04/11/2019|A balance update, decreased the wall breakers' damage by 19% and decreased their splash radius from 2 tiles to 1.5 tiles. they also now spawn further apart.
Royal Hogs|5|04/11/2019|A balance update, moved the arena to unlock this card from hog mountain (arena 10) to royal arena (arena 7).
Fisherman|4|04/11/2019|A balance update, decreased the fisherman's hook range by 1 tile (from 7 tiles to 6 tiles) and increased his hook charge time by 10% (from 1 second to 1.1 seconds).
Elixir Golem|0|04/11/2019|Elixir golem was released.
Arrows|8|26/11/2019| the end of november 2019 update, increased the arrows' damage by 23%, and made them shoot three volleys of arrows instead of one, with the total damage split evenly between each volley.
Barbarian Barrel|12|04/11/2019|A balance update, increased the barbarian's barrel's damage by 8%."
12/2019,"Knight|9|02/12/2019|A balance update, increased the knight's hitpoints by 5%.
Three Musketeers|6|02/12/2019|A balance update, decreased the three musketeers' deploy time to 2 seconds (from 3 seconds) and increased the deploy stagger for each musketeer to 0.5 seconds (from 0.15 seconds).
Elixir Golem|1|02/12/2019|A balance update, normalized the hit speed of all elixir golem forms to 1.3 seconds. being beneficial to the golem and golemites, but hurting the blob damage per second significantly.
Battle Healer|1|03/12/2019|A maintenance break, changed the battle healer's card info localization. the card description for the battle healer was also changed slightly. it used to say, “with each attack, she unleashes a powerful healing aura that restores hitpoints to friendly troops. outside of combat she passively heals herself!”"
01/2020,"Lava Hound|5|07/01/2020| balance update, reworked the lava hound. increasing its range from 2 to 3.5 tiles. the damage of the pups was increased by 70%, but the hit speed interval was reduced by 67% (from 1 second to 1.7 seconds). there was also an unannounced change to lava hound's pathing, allowing it to bypass some building placements it was not able to bypass before.
Sparky|6|07/01/2020| balance update, removed the sparky from all draft selections. however, she remained in triple draft.
Night Witch|6|07/01/2020| balance update, increased the time for the night witch's first wave of bats to spawn to 3.5 seconds (from 1.3 seconds) and made her initial attack slower by 17%.
Fisherman|5|07/01/2020| balance update, increased the fisherman's hook range by 1 tile (from 6 to 7 tiles), but increased his hook charge time (from 1.1 seconds to 1.5 seconds).
Elixir Golem|2|07/01/2020| balance update, reduced the hitpoints of all elixir golem forms by 6%.
Battle Healer|0|06/01/2020|Battle healer was released."
02/2020,"Witch|18|04/02/2020| balance update, decreased the witch's first attack to 0.7 seconds (from 1 second).
Zappies|3|04/02/2020| balance update, increased the zappies’ damage by 20%, but also decreased their hit speed to 2 sec (from 1.6 sec), increased their initial attack speed to 1 sec (from 1.4 sec) and gave the zappies a new 0.15 seconds deploy stagger from each other.
Royal Hogs|6|04/02/2020| balance update, increased the royal hogs' damage by 6%.
Firecracker|0|03/02/2020|Firecracker was released.
Barbarian Hut|6|04/02/2020| balance update, decreased the barbarian hut’s lifetime to 50 seconds (from 60 seconds), but also increased spawn speed to 12.5 seconds (from 14 seconds), and made this building spawn two barbarians upon destruction. a small change was also made to the card's description."
03/2020,"Golem|8|03/03/2020| balance update, decreased the golemites' damage by 22.5%, but also increased their death damage by 55%.
Miner|5|03/03/2020| balance update, decreased the miner's crown tower damage, from 40% to 35% of the full damage.
Cannon Cart|9|03/03/2020| balance update, increased the cannon cart's damage by 5%.
Cannon|8|03/03/2020| balance update, increased the cannon's damage by 5%.
Tesla|11|03/03/2020| balance update, allowed the earthquake to affect the tesla even if it is hidden.
Earthquake|2|03/03/2020| balance update, allowed the earthquake to affect a hidden tesla."
04/2020,"Princess|6|07/04/2020| balance update, changed the princess' card render.
Skeleton Barrel|5|07/04/2020| balance update, increased the skeleton barrel's speed to fast (90) [from medium (60)] but decreased its hitpoints by 15%.
Magic Archer|6|07/04/2020| balance update, decreased the magic archer's targeting range to 6 tiles (from 7 tiles).
Goblin Hut|11|07/04/2020| balance update, decreased the goblin hut's lifetime to 40 seconds (from 50 seconds) but also made the building spawn three spear goblins upon destruction.
Heal Spirit|0|02/04/2020|Heal spirit was released.
Royal Delivery|0|06/04/2020|Royal delivery was released."
05/2020,"Baby Dragon|7|05/05/2020| balance update, decreased the baby dragon's hitpoints by 6.5%.
Mini P.E.K.K.A|7|05/05/2020| balance update, decreased the mini p.e.k.k.a's range from melee: medium to melee: short (1.2 tiles -> 0.8 tiles).
Magic Archer|7|05/05/2020| balance update, increased the magic archer's targeting range to 7 tiles (from 6 tiles), but also decreased his hitpoints by 10%.
Battle Healer|2|05/05/2020| balance update, decreased the battle healer's hitpoints by 10%.
Goblin Hut|12|05/05/2020| balance update, decreased the goblin hut's hitpoints by 35%.
Barbarian Hut|7|05/05/2020| balance update, decreased the barbarian hut's hitpoints by 19.5%.
Furnace|5|05/05/2020| balance update, decreased the furnace's hitpoints by 16%.
Goblin Cage|3|05/05/2020| balance update, increased the goblin brawler's damage by 6%.
Tornado|7|05/05/2020| balance update, decreased the tornado's duration by 50% (2 secs -> 1 sec) but its pull strength was increased by 65% and its damage per second by 100%. it was also changed to damage buildings. as a result, the ""doesn't affect buildings."" blurb from its description was removed.
Earthquake|3|05/05/2020| balance update, increased the earthquake's regular damage by 11%, but decreased its building damage multiplier from a 4x multiplier to a 3x multiplier.
Royal Delivery|1|05/05/2020| balance update, increased the delivery's damage by 27%."
06/2020,"Archers|10|02/06/2020| balance update, gave the archers a new 0.1 second deploy stagger from each other.
Goblins|4|02/06/2020| balance update, gave the goblins a new 0.1 second deploy stagger from each other.
Minions|5|02/06/2020| balance update, decreased the deploy stagger for each minion to 0.1 seconds (from 0.15 seconds).
Barbarians|5|02/06/2020| balance update, decreased the deploy stagger for each barbarian to 0.1 seconds (from 0.15 seconds).
Prince|11|01/06/2020| balance update, increased the prince's hitpoints by 3%.
Spear Goblins|6|02/06/2020| balance update, gave the spear goblins a new 0.1 second deploy stagger from each other.
Minion Horde|5|02/06/2020| balance update, decreased the deploy stagger for each minion to 0.1 seconds (from 0.15 seconds).
Guards|5|02/06/2020| balance update, gave the guards a new 0.1 seconds deploy stagger from each other.
Three Musketeers|7|02/06/2020| balance update, decreased the deploy stagger for each musketeer to 0.1 seconds (from 0.5 seconds).
Fire Spirit|3|01/06/2020| balance update, gave the fire spirits a new 0.1 seconds deploy stagger from each other.
Goblin Gang|8|02/06/2020| balance update, decreased the deploy stagger for each goblin to 0.1 seconds (from 0.15 seconds).
Elite Barbarians|6|02/06/2020| balance update, gave the elite barbarians a new 0.1 seconds deploy stagger from each other.
Royal Recruits|4|02/06/2020| balance update, gave the royal recruits a new 0.1 second deploy stagger from each other.
Bats|5|02/06/2020| balance update, decreased the deploy stagger for each bat to 0.1 seconds (from 0.15 seconds).
Zappies|4|02/06/2020| balance update, decreased the deploy stagger for each zappy to 0.1 seconds (from 0.15 seconds).
Rascals|6|02/06/2020| balance update, decreased the deploy stagger for each rascal to 0.1 seconds (from 0.15 seconds).
Wall Breakers|6|01/06/2020| balance update, gave the wall breakers a new 0.1 seconds deploy stagger from each other.
Royal Hogs|7|02/06/2020| balance update, gave the royal hogs a new 0.1 seconds deploy stagger from each other.
Bomb Tower|11|01/06/2020| balance update, reduced the bomb tower's lifetime to 25 seconds (from 35 seconds).
Earthquake|4|01/06/2020| balance update, increased the earthquake's movement speed debuff from 35% to 50%, but removed its troop attack speed debuff and unit spawn speed debuff.
Royal Delivery|2|01/06/2020| balance update, decreased the delivery's damage by 10%."
07/2020,"Baby Dragon|8|30/07/2020|A maintenance break, changed the baby dragon's card render.
Zappies|5|07/07/2020| balance update, increased the zappies' damage by 14%, but decreased their hit speed by 5% (from 2 seconds to 2.1 seconds).
Fisherman|6|07/07/2020| balance update, decreased the fisherman's hook charge time by 13% (from 1.5 seconds to 1.3 seconds), and increased his hit speed by 13% (from 1.5 seconds to 1.3 seconds).
Firecracker|1|07/07/2020| balance update, decreased the firecracker's recoil range by 25% (from 2 tiles to 1.5 tiles).
Skeleton Dragons|0|06/07/2020|Skeleton dragons was released.
Skeleton Dragons|1|07/07/2020| balance update, decreased the skeleton dragons' damage by 6%."
08/2020,"Three Musketeers|8|04/08/2020| balance update, added a card render to the three musketeers' card info screen.
Miner|6|04/08/2020| balance update, decreased the miner's crown tower damage, from 35% to 30% of the full damage.
Bowler|4|04/08/2020| balance update, decreased the bowler's sight range to 4 tiles (from 5 tiles), increased his projectile range 7.5 tiles (from 6 tiles), and increased his hitpoints by 8%.
Royal Recruits|5|04/08/2020| balance update, increased the royal recruits damage by 8%.
Night Witch|7|04/08/2020| balance update, increased the bats' hitspeed to 1.3 seconds (from 1.1 seconds).
Bats|6|04/08/2020| balance update, increased the bats' hit speed to 1.3 seconds (from 1.1 seconds).
Fireball|5|04/08/2020| balance update, decreased the fireball’s crown tower damage from 35% to 30% of the full damage.
Arrows|9|04/08/2020| balance update, decreased the arrows' crown tower damage from 35% to 30% of the full damage.
Rocket|5|04/08/2020| balance update, decreased the rocket’s crown tower damage from 35% to 30% of the full damage.
Freeze|8|04/08/2020| balance update, decreased the freeze's crown tower damage from 35% to 30% of the full damage.
Lightning|8|04/08/2020| balance update, decreased the lightning's crown tower damage from 35% to 30% of the full damage.
Zap|10|04/08/2020| balance update, decreased the zap's crown tower damage from 35% to 30% of the full damage.
Poison|10|04/08/2020| balance update, decreased the poison’s crown tower damage to 30% of the full damage (from 35%).
The Log|9|04/08/2020| balance update, decreased the log's rolling distance by 1 tile (to 10.1 tiles, from 11.1 tiles), and decreased its crown tower damage from 35% to 30% of the full damage.
Clone|8|31/08/2020|The clan wars ii update, made it so that cloned troops can no longer be healed.
Giant Snowball|5|04/08/2020| balance update, decreased the giant snowball's crown tower damage to 30% of the full damage (from 35%).
Royal Delivery|3|04/08/2020| balance update, increased the damage of royal recruits by 8%, and also removed the delivery's knockback. its description was also updated to reflect this, previously saying ""no need to sign for this package! dropped from the sky, it damages and knocks back enemy troops before delivering a royal recruit. the empty box is also handy for espionage.""
Royal Delivery|4|31/08/2020|The clan wars ii update, changed the royal delivery's card info screen."
09/2020,"Bomber|10|09/09/2020| balance update, decreased the bomber's hitspeed to 1.8 seconds (from 1.9 seconds).
Fire Spirit|4|09/09/2020| balance update, increased the fire spirits' area damage radius to 1.7 tiles (from 1.5 tiles).
Zappies|6|09/09/2020| balance update, decreased the zappies' first attack speed to 0.9 seconds (from 1.1 seconds).
